reference_image_origin;query_image_origin;num_initial_matches;num_final_matches;initial_cost;final_cost;track_pickle_path
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417178698956538.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418237184258154.jpg;569;131;0.3443329478102618;0.34407824442495993;../Results/query_92_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177068731601.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235629936552.jpg;1000;305;0.3669649314137837;0.3597651173452951;../Results/query_93_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177611564151.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236301657592.jpg;728;340;0.34321486391554323;0.33232312764839433;../Results/query_94_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177405502327.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418237316148390.jpg;442;54;0.40960637281549833;0.40960637281549833;../Results/query_95_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417178634511093.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418237136628725.jpg;572;47;0.412718584076038;0.4099300889206459;../Results/query_96_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417176919389076.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235482230717.jpg;612;189;0.3579981056440227;0.35322711839884735;../Results/query_97_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177528484986.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236200308576.jpg;536;81;0.41001430972742425;0.4078041879843375;../Results/query_98_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177404684192.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418237315421244.jpg;528;97;0.4082935578925067;0.4046297965859699;../Results/query_99_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417178468443558.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236946837673.jpg;438;94;0.3812386539522976;0.377779495419427;../Results/query_100_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177028919098.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235576489672.jpg;728;73;0.4622551087495757;0.4497018397353417;../Results/query_101_track.p
